v1	I(D1)
4.688700000001689e-001	6.086221e-004
4.688800000001689e-001	6.087943e-004
4.688900000001689e-001	6.089664e-004
4.689000000001689e-001	6.091386e-004
4.689100000001689e-001	6.093109e-004
4.689200000001689e-001	6.094832e-004
4.689300000001689e-001	6.096556e-004
4.689400000001689e-001	6.098280e-004
4.689500000001690e-001	6.100005e-004
4.689600000001690e-001	6.101730e-004
4.689700000001690e-001	6.103456e-004
4.689800000001690e-001	6.105182e-004
4.689900000001690e-001	6.106909e-004
4.690000000001690e-001	6.108636e-004
4.690100000001690e-001	6.110363e-004
4.690200000001690e-001	6.112091e-004
4.690300000001690e-001	6.113820e-004
4.690400000001690e-001	6.115549e-004
4.690500000001691e-001	6.117278e-004
4.690600000001691e-001	6.119009e-004
4.690700000001691e-001	6.120739e-004
4.690800000001691e-001	6.122470e-004
4.690900000001691e-001	6.124201e-004
4.691000000001691e-001	6.125934e-004
4.691100000001691e-001	6.127666e-004
4.691200000001691e-001	6.129399e-004
4.691300000001691e-001	6.131132e-004
4.691400000001691e-001	6.132866e-004
4.691500000001692e-001	6.134601e-004
4.691600000001692e-001	6.136336e-004
4.691700000001692e-001	6.138071e-004
4.691800000001692e-001	6.139808e-004
4.691900000001692e-001	6.141544e-004
4.692000000001692e-001	6.143281e-004
4.692100000001692e-001	6.145018e-004
4.692200000001692e-001	6.146756e-004
4.692300000001692e-001	6.148494e-004
4.692400000001692e-001	6.150233e-004
4.692500000001693e-001	6.151972e-004
4.692600000001693e-001	6.153712e-004
4.692700000001693e-001	6.155453e-004
4.692800000001693e-001	6.157194e-004
4.692900000001693e-001	6.158935e-004
4.693000000001693e-001	6.160677e-004
4.693100000001693e-001	6.162419e-004
4.693200000001693e-001	6.164162e-004
4.693300000001693e-001	6.165905e-004
4.693400000001693e-001	6.167649e-004
4.693500000001694e-001	6.169393e-004
4.693600000001694e-001	6.171138e-004
4.693700000001694e-001	6.172883e-004
4.693800000001694e-001	6.174629e-004
4.693900000001694e-001	6.176375e-004
4.694000000001694e-001	6.178122e-004
4.694100000001694e-001	6.179869e-004
4.694200000001694e-001	6.181617e-004
4.694300000001694e-001	6.183365e-004
4.694400000001694e-001	6.185114e-004
4.694500000001695e-001	6.186863e-004
4.694600000001695e-001	6.188613e-004
4.694700000001695e-001	6.190363e-004
4.694800000001695e-001	6.192114e-004
4.694900000001695e-001	6.193865e-004
4.695000000001695e-001	6.195616e-004
4.695100000001695e-001	6.197369e-004
4.695200000001695e-001	6.199122e-004
4.695300000001695e-001	6.200875e-004
4.695400000001695e-001	6.202628e-004
4.695500000001696e-001	6.204383e-004
4.695600000001696e-001	6.206137e-004
4.695700000001696e-001	6.207892e-004
4.695800000001696e-001	6.209648e-004
4.695900000001696e-001	6.211404e-004
4.696000000001696e-001	6.213161e-004
4.696100000001696e-001	6.214918e-004
4.696200000001696e-001	6.216676e-004
4.696300000001696e-001	6.218434e-004
4.696400000001696e-001	6.220192e-004
4.696500000001697e-001	6.221952e-004
4.696600000001697e-001	6.223712e-004
4.696700000001697e-001	6.225471e-004
4.696800000001697e-001	6.227232e-004
4.696900000001697e-001	6.228993e-004
4.697000000001697e-001	6.230755e-004
4.697100000001697e-001	6.232517e-004
4.697200000001697e-001	6.234280e-004
4.697300000001697e-001	6.236043e-004
4.697400000001697e-001	6.237807e-004
4.697500000001698e-001	6.239570e-004
4.697600000001698e-001	6.241335e-004
4.697700000001698e-001	6.243100e-004
4.697800000001698e-001	6.244866e-004
4.697900000001698e-001	6.246632e-004
4.698000000001698e-001	6.248399e-004
4.698100000001698e-001	6.250166e-004
4.698200000001698e-001	6.251934e-004
4.698300000001698e-001	6.253701e-004
4.698400000001698e-001	6.255470e-004
4.698500000001699e-001	6.257239e-004
4.698600000001699e-001	6.259009e-004
4.698700000001699e-001	6.260779e-004
4.698800000001699e-001	6.262549e-004
4.698900000001699e-001	6.264321e-004
4.699000000001699e-001	6.266092e-004
4.699100000001699e-001	6.267864e-004
4.699200000001699e-001	6.269637e-004
4.699300000001699e-001	6.271410e-004
4.699400000001699e-001	6.273184e-004
4.699500000001700e-001	6.274958e-004
4.699600000001700e-001	6.276732e-004
4.699700000001700e-001	6.278508e-004
4.699800000001700e-001	6.280283e-004
4.699900000001700e-001	6.282059e-004
4.700000000001700e-001	6.283836e-004
4.700100000001700e-001	6.285613e-004
4.700200000001700e-001	6.287391e-004
4.700300000001700e-001	6.289169e-004
4.700400000001700e-001	6.290948e-004
4.700500000001701e-001	6.292727e-004
4.700600000001701e-001	6.294507e-004
4.700700000001701e-001	6.296287e-004
4.700800000001701e-001	6.298067e-004
4.700900000001701e-001	6.299848e-004
4.701000000001701e-001	6.301630e-004
4.701100000001701e-001	6.303412e-004
4.701200000001701e-001	6.305195e-004
4.701300000001701e-001	6.306978e-004
4.701400000001701e-001	6.308762e-004
4.701500000001702e-001	6.310546e-004
4.701600000001702e-001	6.312330e-004
4.701700000001702e-001	6.314116e-004
4.701800000001702e-001	6.315901e-004
4.701900000001702e-001	6.317688e-004
4.702000000001702e-001	6.319474e-004
4.702100000001702e-001	6.321262e-004
4.702200000001702e-001	6.323049e-004
4.702300000001702e-001	6.324837e-004
4.702400000001702e-001	6.326626e-004
4.702500000001703e-001	6.328415e-004
4.702600000001703e-001	6.330205e-004
4.702700000001703e-001	6.331995e-004
4.702800000001703e-001	6.333786e-004
4.702900000001703e-001	6.335577e-004
4.703000000001703e-001	6.337370e-004
4.703100000001703e-001	6.339162e-004
4.703200000001703e-001	6.340955e-004
4.703300000001703e-001	6.342747e-004
4.703400000001703e-001	6.344541e-004
4.703500000001704e-001	6.346336e-004
4.703600000001704e-001	6.348130e-004
4.703700000001704e-001	6.349926e-004
4.703800000001704e-001	6.351722e-004
4.703900000001704e-001	6.353518e-004
4.704000000001704e-001	6.355315e-004
4.704100000001704e-001	6.357112e-004
4.704200000001704e-001	6.358910e-004
4.704300000001704e-001	6.360709e-004
4.704400000001704e-001	6.362507e-004
4.704500000001705e-001	6.364307e-004
4.704600000001705e-001	6.366107e-004
4.704700000001705e-001	6.367907e-004
4.704800000001705e-001	6.369708e-004
4.704900000001705e-001	6.371510e-004
4.705000000001705e-001	6.373311e-004
4.705100000001705e-001	6.375114e-004
4.705200000001705e-001	6.376916e-004
4.705300000001705e-001	6.378720e-004
4.705400000001705e-001	6.380524e-004
4.705500000001706e-001	6.382329e-004
4.705600000001706e-001	6.384134e-004
4.705700000001706e-001	6.385939e-004
4.705800000001706e-001	6.387745e-004
4.705900000001706e-001	6.389552e-004
4.706000000001706e-001	6.391358e-004
4.706100000001706e-001	6.393166e-004
4.706200000001706e-001	6.394974e-004
4.706300000001706e-001	6.396783e-004
4.706400000001706e-001	6.398592e-004
4.706500000001707e-001	6.400401e-004
4.706600000001707e-001	6.402212e-004
4.706700000001707e-001	6.404022e-004
4.706800000001707e-001	6.405833e-004
4.706900000001707e-001	6.407645e-004
4.707000000001707e-001	6.409457e-004
4.707100000001707e-001	6.411269e-004
4.707200000001707e-001	6.413083e-004
4.707300000001707e-001	6.414896e-004
4.707400000001707e-001	6.416711e-004
4.707500000001708e-001	6.418526e-004
4.707600000001708e-001	6.420341e-004
4.707700000001708e-001	6.422157e-004
4.707800000001708e-001	6.423973e-004
4.707900000001708e-001	6.425789e-004
4.708000000001708e-001	6.427607e-004
4.708100000001708e-001	6.429424e-004
4.708200000001708e-001	6.431243e-004
4.708300000001708e-001	6.433062e-004
4.708400000001708e-001	6.434881e-004
4.708500000001709e-001	6.436701e-004
4.708600000001709e-001	6.438521e-004
4.708700000001709e-001	6.440342e-004
4.708800000001709e-001	6.442163e-004
4.708900000001709e-001	6.443985e-004
4.709000000001709e-001	6.445808e-004
4.709100000001709e-001	6.447631e-004
4.709200000001709e-001	6.449454e-004
4.709300000001709e-001	6.451278e-004
4.709400000001709e-001	6.453103e-004
4.709500000001710e-001	6.454927e-004
4.709600000001710e-001	6.456753e-004
4.709700000001710e-001	6.458579e-004
4.709800000001710e-001	6.460405e-004
4.709900000001710e-001	6.462233e-004
4.710000000001710e-001	6.464060e-004
4.710100000001710e-001	6.465889e-004
4.710200000001710e-001	6.467717e-004
4.710300000001710e-001	6.469546e-004
4.710400000001710e-001	6.471376e-004
4.710500000001711e-001	6.473206e-004
4.710600000001711e-001	6.475036e-004
4.710700000001711e-001	6.476868e-004
4.710800000001711e-001	6.478700e-004
4.710900000001711e-001	6.480532e-004
4.711000000001711e-001	6.482364e-004
4.711100000001711e-001	6.484198e-004
4.711200000001711e-001	6.486031e-004
4.711300000001711e-001	6.487866e-004
4.711400000001711e-001	6.489701e-004
4.711500000001712e-001	6.491536e-004
4.711600000001712e-001	6.493372e-004
4.711700000001712e-001	6.495208e-004
4.711800000001712e-001	6.497045e-004
4.711900000001712e-001	6.498882e-004
4.712000000001712e-001	6.500721e-004
4.712100000001712e-001	6.502559e-004
4.712200000001712e-001	6.504398e-004
4.712300000001712e-001	6.506238e-004
4.712400000001712e-001	6.508077e-004
4.712500000001713e-001	6.509918e-004
4.712600000001713e-001	6.511759e-004
4.712700000001713e-001	6.513601e-004
4.712800000001713e-001	6.515443e-004
4.712900000001713e-001	6.517285e-004
4.713000000001713e-001	6.519129e-004
4.713100000001713e-001	6.520972e-004
4.713200000001713e-001	6.522816e-004
4.713300000001713e-001	6.524661e-004
4.713400000001713e-001	6.526507e-004
4.713500000001714e-001	6.528352e-004
4.713600000001714e-001	6.530198e-004
4.713700000001714e-001	6.532045e-004
4.713800000001714e-001	6.533893e-004
4.713900000001714e-001	6.535740e-004
4.714000000001714e-001	6.537589e-004
4.714100000001714e-001	6.539437e-004
4.714200000001714e-001	6.541287e-004
4.714300000001714e-001	6.543137e-004
4.714400000001714e-001	6.544988e-004
4.714500000001715e-001	6.546839e-004
4.714600000001715e-001	6.548690e-004
4.714700000001715e-001	6.550542e-004
4.714800000001715e-001	6.552394e-004
4.714900000001715e-001	6.554248e-004
4.715000000001715e-001	6.556101e-004
4.715100000001715e-001	6.557955e-004
4.715200000001715e-001	6.559810e-004
4.715300000001715e-001	6.561665e-004
4.715400000001715e-001	6.563521e-004
4.715500000001716e-001	6.565377e-004
4.715600000001716e-001	6.567234e-004
4.715700000001716e-001	6.569091e-004
4.715800000001716e-001	6.570949e-004
4.715900000001716e-001	6.572807e-004
4.716000000001716e-001	6.574666e-004
4.716100000001716e-001	6.576526e-004
4.716200000001716e-001	6.578385e-004
4.716300000001716e-001	6.580246e-004
4.716400000001716e-001	6.582107e-004
4.716500000001717e-001	6.583968e-004
4.716600000001717e-001	6.585830e-004
4.716700000001717e-001	6.587693e-004
4.716800000001717e-001	6.589555e-004
4.716900000001717e-001	6.591419e-004
4.717000000001717e-001	6.593284e-004
4.717100000001717e-001	6.595148e-004
4.717200000001717e-001	6.597013e-004
4.717300000001717e-001	6.598879e-004
4.717400000001717e-001	6.600745e-004
4.717500000001718e-001	6.602612e-004
4.717600000001718e-001	6.604479e-004
4.717700000001718e-001	6.606347e-004
4.717800000001718e-001	6.608215e-004
4.717900000001718e-001	6.610084e-004
4.718000000001718e-001	6.611954e-004
4.718100000001718e-001	6.613823e-004
4.718200000001718e-001	6.615694e-004
4.718300000001718e-001	6.617565e-004
4.718400000001718e-001	6.619436e-004
4.718500000001719e-001	6.621308e-004
4.718600000001719e-001	6.623181e-004
4.718700000001719e-001	6.625054e-004
4.718800000001719e-001	6.626928e-004
4.718900000001719e-001	6.628802e-004
4.719000000001719e-001	6.630676e-004
4.719100000001719e-001	6.632552e-004
4.719200000001719e-001	6.634427e-004
4.719300000001719e-001	6.636304e-004
4.719400000001719e-001	6.638180e-004
4.719500000001720e-001	6.640058e-004
4.719600000001720e-001	6.641935e-004
4.719700000001720e-001	6.643814e-004
4.719800000001720e-001	6.645693e-004
4.719900000001720e-001	6.647572e-004
4.720000000001720e-001	6.649452e-004
4.720100000001720e-001	6.651333e-004
4.720200000001720e-001	6.653214e-004
4.720300000001720e-001	6.655095e-004
4.720400000001720e-001	6.656977e-004
4.720500000001721e-001	6.658860e-004
4.720600000001721e-001	6.660743e-004
4.720700000001721e-001	6.662627e-004
4.720800000001721e-001	6.664511e-004
4.720900000001721e-001	6.666396e-004
4.721000000001721e-001	6.668281e-004
4.721100000001721e-001	6.670167e-004
4.721200000001721e-001	6.672054e-004
4.721300000001721e-001	6.673941e-004
4.721400000001721e-001	6.675828e-004
4.721500000001722e-001	6.677716e-004
4.721600000001722e-001	6.679604e-004
4.721700000001722e-001	6.681493e-004
4.721800000001722e-001	6.683383e-004
4.721900000001722e-001	6.685273e-004
4.722000000001722e-001	6.687164e-004
4.722100000001722e-001	6.689055e-004
4.722200000001722e-001	6.690947e-004
4.722300000001722e-001	6.692839e-004
4.722400000001722e-001	6.694732e-004
4.722500000001723e-001	6.696625e-004
4.722600000001723e-001	6.698519e-004
4.722700000001723e-001	6.700413e-004
4.722800000001723e-001	6.702308e-004
4.722900000001723e-001	6.704204e-004
4.723000000001723e-001	6.706100e-004
4.723100000001723e-001	6.707996e-004
4.723200000001723e-001	6.709893e-004
4.723300000001723e-001	6.711791e-004
4.723400000001723e-001	6.713689e-004
4.723500000001724e-001	6.715588e-004
4.723600000001724e-001	6.717487e-004
4.723700000001724e-001	6.719387e-004
4.723800000001724e-001	6.721287e-004
4.723900000001724e-001	6.723188e-004
4.724000000001724e-001	6.725089e-004
4.724100000001724e-001	6.726991e-004
4.724200000001724e-001	6.728893e-004
4.724300000001724e-001	6.730796e-004
4.724400000001724e-001	6.732700e-004
4.724500000001725e-001	6.734604e-004
4.724600000001725e-001	6.736509e-004
4.724700000001725e-001	6.738414e-004
4.724800000001725e-001	6.740320e-004
4.724900000001725e-001	6.742226e-004
4.725000000001725e-001	6.744132e-004
4.725100000001725e-001	6.746040e-004
4.725200000001725e-001	6.747948e-004
4.725300000001725e-001	6.749856e-004
4.725400000001725e-001	6.751765e-004
4.725500000001726e-001	6.753674e-004
4.725600000001726e-001	6.755584e-004
4.725700000001726e-001	6.757495e-004
4.725800000001726e-001	6.759406e-004
4.725900000001726e-001	6.761317e-004
4.726000000001726e-001	6.763230e-004
4.726100000001726e-001	6.765142e-004
4.726200000001726e-001	6.767056e-004
4.726300000001726e-001	6.768969e-004
4.726400000001726e-001	6.770883e-004
4.726500000001727e-001	6.772798e-004
4.726600000001727e-001	6.774714e-004
4.726700000001727e-001	6.776630e-004
4.726800000001727e-001	6.778546e-004
4.726900000001727e-001	6.780463e-004
4.727000000001727e-001	6.782381e-004
4.727100000001727e-001	6.784299e-004
4.727200000001727e-001	6.786218e-004
4.727300000001727e-001	6.788137e-004
4.727400000001727e-001	6.790056e-004
4.727500000001728e-001	6.791977e-004
4.727600000001728e-001	6.793897e-004
4.727700000001728e-001	6.795819e-004
4.727800000001728e-001	6.797741e-004
4.727900000001728e-001	6.799664e-004
4.728000000001728e-001	6.801586e-004
4.728100000001728e-001	6.803510e-004
4.728200000001728e-001	6.805434e-004
4.728300000001728e-001	6.807359e-004
4.728400000001728e-001	6.809284e-004
4.728500000001729e-001	6.811210e-004
4.728600000001729e-001	6.813136e-004
4.728700000001729e-001	6.815062e-004
4.728800000001729e-001	6.816990e-004
4.728900000001729e-001	6.818917e-004
4.729000000001729e-001	6.820846e-004
4.729100000001729e-001	6.822775e-004
4.729200000001729e-001	6.824704e-004
4.729300000001729e-001	6.826635e-004
4.729400000001729e-001	6.828565e-004
4.729500000001730e-001	6.830497e-004
4.729600000001730e-001	6.832428e-004
4.729700000001730e-001	6.834361e-004
4.729800000001730e-001	6.836293e-004
4.729900000001730e-001	6.838227e-004
4.730000000001730e-001	6.840160e-004
4.730100000001730e-001	6.842095e-004
4.730200000001730e-001	6.844030e-004
4.730300000001730e-001	6.845965e-004
4.730400000001730e-001	6.847901e-004
4.730500000001731e-001	6.849838e-004
4.730600000001731e-001	6.851775e-004
4.730700000001731e-001	6.853713e-004
4.730800000001731e-001	6.855651e-004
4.730900000001731e-001	6.857590e-004
4.731000000001731e-001	6.859530e-004
4.731100000001731e-001	6.861470e-004
4.731200000001731e-001	6.863410e-004
4.731300000001731e-001	6.865351e-004
4.731400000001731e-001	6.867292e-004
4.731500000001732e-001	6.869234e-004
4.731600000001732e-001	6.871177e-004
4.731700000001732e-001	6.873120e-004
4.731800000001732e-001	6.875064e-004
4.731900000001732e-001	6.877009e-004
4.732000000001732e-001	6.878953e-004
4.732100000001732e-001	6.880899e-004
4.732200000001732e-001	6.882845e-004
4.732300000001732e-001	6.884791e-004
4.732400000001732e-001	6.886738e-004
4.732500000001733e-001	6.888686e-004
4.732600000001733e-001	6.890634e-004
4.732700000001733e-001	6.892583e-004
4.732800000001733e-001	6.894532e-004
4.732900000001733e-001	6.896482e-004
4.733000000001733e-001	6.898432e-004
4.733100000001733e-001	6.900383e-004
4.733200000001733e-001	6.902334e-004
4.733300000001733e-001	6.904287e-004
4.733400000001733e-001	6.906239e-004
4.733500000001734e-001	6.908192e-004
4.733600000001734e-001	6.910146e-004
4.733700000001734e-001	6.912100e-004
4.733800000001734e-001	6.914055e-004
4.733900000001734e-001	6.916010e-004
4.734000000001734e-001	6.917966e-004
4.734100000001734e-001	6.919922e-004
4.734200000001734e-001	6.921879e-004
4.734300000001734e-001	6.923837e-004
4.734400000001734e-001	6.925795e-004
4.734500000001735e-001	6.927754e-004
4.734600000001735e-001	6.929713e-004
4.734700000001735e-001	6.931673e-004
4.734800000001735e-001	6.933633e-004
4.734900000001735e-001	6.935594e-004
4.735000000001735e-001	6.937555e-004
4.735100000001735e-001	6.939517e-004
4.735200000001735e-001	6.941480e-004
4.735300000001735e-001	6.943443e-004
4.735400000001735e-001	6.945407e-004
4.735500000001736e-001	6.947371e-004
4.735600000001736e-001	6.949336e-004
4.735700000001736e-001	6.951301e-004
4.735800000001736e-001	6.953267e-004
4.735900000001736e-001	6.955233e-004
4.736000000001736e-001	6.957200e-004
4.736100000001736e-001	6.959168e-004
4.736200000001736e-001	6.961136e-004
4.736300000001736e-001	6.963104e-004
4.736400000001736e-001	6.965073e-004
4.736500000001737e-001	6.967043e-004
4.736600000001737e-001	6.969013e-004
4.736700000001737e-001	6.970984e-004
4.736800000001737e-001	6.972956e-004
4.736900000001737e-001	6.974928e-004
4.737000000001737e-001	6.976901e-004
4.737100000001737e-001	6.978874e-004
4.737200000001737e-001	6.980847e-004
4.737300000001737e-001	6.982822e-004
4.737400000001737e-001	6.984796e-004
4.737500000001738e-001	6.986771e-004
4.737600000001738e-001	6.988748e-004
4.737700000001738e-001	6.990724e-004
4.737800000001738e-001	6.992701e-004
4.737900000001738e-001	6.994678e-004
4.738000000001738e-001	6.996657e-004
4.738100000001738e-001	6.998635e-004
4.738200000001738e-001	7.000614e-004
4.738300000001738e-001	7.002595e-004
4.738400000001738e-001	7.004575e-004
4.738500000001739e-001	7.006556e-004
4.738600000001739e-001	7.008537e-004
4.738700000001739e-001	7.010519e-004
4.738800000001739e-001	7.012502e-004
4.738900000001739e-001	7.014485e-004
4.739000000001739e-001	7.016468e-004
4.739100000001739e-001	7.018453e-004
4.739200000001739e-001	7.020438e-004
4.739300000001739e-001	7.022423e-004
4.739400000001739e-001	7.024409e-004
4.739500000001740e-001	7.026396e-004
4.739600000001740e-001	7.028383e-004
4.739700000001740e-001	7.030371e-004
4.739800000001740e-001	7.032359e-004
4.739900000001740e-001	7.034348e-004
4.740000000001740e-001	7.036337e-004
4.740100000001740e-001	7.038327e-004
4.740200000001740e-001	7.040317e-004
4.740300000001740e-001	7.042308e-004
4.740400000001740e-001	7.044300e-004
4.740500000001741e-001	7.046292e-004
4.740600000001741e-001	7.048285e-004
4.740700000001741e-001	7.050278e-004
4.740800000001741e-001	7.052272e-004
4.740900000001741e-001	7.054266e-004
4.741000000001741e-001	7.056261e-004
4.741100000001741e-001	7.058257e-004
4.741200000001741e-001	7.060253e-004
4.741300000001741e-001	7.062249e-004
4.741400000001741e-001	7.064247e-004
4.741500000001742e-001	7.066245e-004
4.741600000001742e-001	7.068243e-004
4.741700000001742e-001	7.070242e-004
4.741800000001742e-001	7.072241e-004
4.741900000001742e-001	7.074241e-004
4.742000000001742e-001	7.076242e-004
4.742100000001742e-001	7.078243e-004
4.742200000001742e-001	7.080245e-004
4.742300000001742e-001	7.082247e-004
4.742400000001742e-001	7.084250e-004
4.742500000001743e-001	7.086254e-004
4.742600000001743e-001	7.088258e-004
4.742700000001743e-001	7.090262e-004
4.742800000001743e-001	7.092268e-004
4.742900000001743e-001	7.094273e-004
4.743000000001743e-001	7.096279e-004
4.743100000001743e-001	7.098286e-004
4.743200000001743e-001	7.100294e-004
4.743300000001743e-001	7.102301e-004
4.743400000001743e-001	7.104310e-004
4.743500000001744e-001	7.106320e-004
4.743600000001744e-001	7.108329e-004
4.743700000001744e-001	7.110339e-004
4.743800000001744e-001	7.112350e-004
4.743900000001744e-001	7.114362e-004
4.744000000001744e-001	7.116374e-004
4.744100000001744e-001	7.118386e-004
4.744200000001744e-001	7.120399e-004
4.744300000001744e-001	7.122413e-004
4.744400000001744e-001	7.124427e-004
4.744500000001745e-001	7.126442e-004
4.744600000001745e-001	7.128457e-004
4.744700000001745e-001	7.130473e-004
4.744800000001745e-001	7.132490e-004
4.744900000001745e-001	7.134507e-004
4.745000000001745e-001	7.136525e-004
4.745100000001745e-001	7.138543e-004
4.745200000001745e-001	7.140561e-004
4.745300000001745e-001	7.142581e-004
4.745400000001745e-001	7.144601e-004
4.745500000001746e-001	7.146621e-004
4.745600000001746e-001	7.148642e-004
4.745700000001746e-001	7.150664e-004
4.745800000001746e-001	7.152687e-004
4.745900000001746e-001	7.154709e-004
4.746000000001746e-001	7.156733e-004
4.746100000001746e-001	7.158756e-004
4.746200000001746e-001	7.160781e-004
4.746300000001746e-001	7.162806e-004
4.746400000001746e-001	7.164832e-004
4.746500000001747e-001	7.166858e-004
4.746600000001747e-001	7.168885e-004
4.746700000001747e-001	7.170912e-004
4.746800000001747e-001	7.172940e-004
4.746900000001747e-001	7.174968e-004
4.747000000001747e-001	7.176998e-004
4.747100000001747e-001	7.179027e-004
4.747200000001747e-001	7.181058e-004
4.747300000001747e-001	7.183088e-004
4.747400000001747e-001	7.185120e-004
4.747500000001748e-001	7.187152e-004
4.747600000001748e-001	7.189185e-004
4.747700000001748e-001	7.191218e-004
4.747800000001748e-001	7.193252e-004
4.747900000001748e-001	7.195285e-004
4.748000000001748e-001	7.197320e-004
4.748100000001748e-001	7.199356e-004
4.748200000001748e-001	7.201392e-004
4.748300000001748e-001	7.203429e-004
4.748400000001748e-001	7.205465e-004
4.748500000001749e-001	7.207503e-004
4.748600000001749e-001	7.209542e-004
4.748700000001749e-001	7.211581e-004
4.748800000001749e-001	7.213620e-004
4.748900000001749e-001	7.215660e-004
4.749000000001749e-001	7.217700e-004
4.749100000001749e-001	7.219742e-004
4.749200000001749e-001	7.221783e-004
4.749300000001749e-001	7.223826e-004
4.749400000001749e-001	7.225869e-004
4.749500000001750e-001	7.227912e-004
4.749600000001750e-001	7.229956e-004
4.749700000001750e-001	7.232001e-004
4.749800000001750e-001	7.234046e-004
4.749900000001750e-001	7.236092e-004
4.750000000001750e-001	7.238138e-004
4.750100000001750e-001	7.240186e-004
4.750200000001750e-001	7.242233e-004
4.750300000001750e-001	7.244281e-004
4.750400000001750e-001	7.246330e-004
4.750500000001751e-001	7.248379e-004
4.750600000001751e-001	7.250429e-004
4.750700000001751e-001	7.252479e-004
4.750800000001751e-001	7.254530e-004
4.750900000001751e-001	7.256582e-004
4.751000000001751e-001	7.258634e-004
4.751100000001751e-001	7.260687e-004
4.751200000001751e-001	7.262740e-004
4.751300000001751e-001	7.264794e-004
4.751400000001751e-001	7.266849e-004
4.751500000001752e-001	7.268903e-004
4.751600000001752e-001	7.270959e-004
4.751700000001752e-001	7.273016e-004
4.751800000001752e-001	7.275072e-004
4.751900000001752e-001	7.277130e-004
4.752000000001752e-001	7.279188e-004
4.752100000001752e-001	7.281246e-004
4.752200000001752e-001	7.283305e-004
4.752300000001752e-001	7.285365e-004
4.752400000001752e-001	7.287426e-004
4.752500000001753e-001	7.289486e-004
4.752600000001753e-001	7.291548e-004
4.752700000001753e-001	7.293610e-004
4.752800000001753e-001	7.295673e-004
4.752900000001753e-001	7.297736e-004
4.753000000001753e-001	7.299799e-004
4.753100000001753e-001	7.301864e-004
4.753200000001753e-001	7.303929e-004
4.753300000001753e-001	7.305995e-004
4.753400000001753e-001	7.308061e-004
4.753500000001754e-001	7.310127e-004
4.753600000001754e-001	7.312195e-004
4.753700000001754e-001	7.314263e-004
4.753800000001754e-001	7.316331e-004
4.753900000001754e-001	7.318400e-004
4.754000000001754e-001	7.320470e-004
4.754100000001754e-001	7.322540e-004
4.754200000001754e-001	7.324611e-004
4.754300000001754e-001	7.326682e-004
4.754400000001754e-001	7.328754e-004
4.754500000001755e-001	7.330827e-004
4.754600000001755e-001	7.332900e-004
4.754700000001755e-001	7.334974e-004
4.754800000001755e-001	7.337048e-004
4.754900000001755e-001	7.339123e-004
4.755000000001755e-001	7.341199e-004
4.755100000001755e-001	7.343275e-004
4.755200000001755e-001	7.345352e-004
4.755300000001755e-001	7.347428e-004
4.755400000001755e-001	7.349506e-004
4.755500000001756e-001	7.351585e-004
4.755600000001756e-001	7.353664e-004
4.755700000001756e-001	7.355743e-004
4.755800000001756e-001	7.357824e-004
4.755900000001756e-001	7.359905e-004
4.756000000001756e-001	7.361986e-004
4.756100000001756e-001	7.364068e-004
4.756200000001756e-001	7.366150e-004
4.756300000001756e-001	7.368234e-004
4.756400000001756e-001	7.370317e-004
4.756500000001757e-001	7.372402e-004
4.756600000001757e-001	7.374487e-004
4.756700000001757e-001	7.376572e-004
4.756800000001757e-001	7.378659e-004
4.756900000001757e-001	7.380745e-004
4.757000000001757e-001	7.382833e-004
4.757100000001757e-001	7.384920e-004
4.757200000001757e-001	7.387009e-004
4.757300000001757e-001	7.389098e-004
4.757400000001757e-001	7.391187e-004
4.757500000001758e-001	7.393277e-004
4.757600000001758e-001	7.395368e-004
4.757700000001758e-001	7.397460e-004
4.757800000001758e-001	7.399552e-004
4.757900000001758e-001	7.401645e-004
4.758000000001758e-001	7.403738e-004
4.758100000001758e-001	7.405832e-004
4.758200000001758e-001	7.407926e-004
4.758300000001758e-001	7.410021e-004
4.758400000001758e-001	7.412116e-004
4.758500000001759e-001	7.414212e-004
4.758600000001759e-001	7.416309e-004
4.758700000001759e-001	7.418407e-004
4.758800000001759e-001	7.420505e-004
4.758900000001759e-001	7.422603e-004
4.759000000001759e-001	7.424702e-004
4.759100000001759e-001	7.426802e-004
4.759200000001759e-001	7.428902e-004
4.759300000001759e-001	7.431003e-004
4.759400000001759e-001	7.433105e-004
4.759500000001760e-001	7.435207e-004
4.759600000001760e-001	7.437309e-004
4.759700000001760e-001	7.439413e-004
4.759800000001760e-001	7.441516e-004
4.759900000001760e-001	7.443621e-004
4.760000000001760e-001	7.445726e-004
4.760100000001760e-001	7.447832e-004
4.760200000001760e-001	7.449938e-004
4.760300000001760e-001	7.452045e-004
4.760400000001760e-001	7.454152e-004
4.760500000001761e-001	7.456261e-004
4.760600000001761e-001	7.458369e-004
4.760700000001761e-001	7.460478e-004
4.760800000001761e-001	7.462588e-004
4.760900000001761e-001	7.464698e-004
4.761000000001761e-001	7.466809e-004
4.761100000001761e-001	7.468921e-004
4.761200000001761e-001	7.471033e-004
4.761300000001761e-001	7.473146e-004
4.761400000001761e-001	7.475259e-004
4.761500000001762e-001	7.477374e-004
4.761600000001762e-001	7.479488e-004
4.761700000001762e-001	7.481604e-004
4.761800000001762e-001	7.483719e-004
4.761900000001762e-001	7.485835e-004
4.762000000001762e-001	7.487952e-004
4.762100000001762e-001	7.490070e-004
4.762200000001762e-001	7.492188e-004
